"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"uniprot"	"alias"
"FBgn0015351"	37.7949669286152	-1.29036146245671	0.350517690114446	-3.68130196805588	0.000232045983606779	0.000457943804774041	"CG14906"	"Q9VER8"	"Dmel\CG14906"
"FBgn0015379"	648.520406635472	-3.15174666565286	0.163609821082114	-19.263798742687	1.08145876004298e-82	3.48275618187845e-81	"dod"	"P54353"	"CG17051"
"FBgn0015393"	713.737130898457	-4.88598073125745	0.189516428726792	-25.7813043654442	1.43714192124563e-146	1.39586720526746e-144	"hoip"	"D2NUK9"	"CG3949"
"FBgn0015399"	489.680811424557	-5.40799195125957	0.502056524905586	-10.7716794483979	4.68378430988141e-27	3.59910286748546e-26	"kek1"	"Q9VK54"	"BEST:GM02380"
"FBgn0015521"	7080.04747496834	-5.20350290166442	0.279010011985542	-18.6498787790241	1.2656391306866e-77	3.59862404816535e-76	"RpS21"	"M9PEA6"	"CG2986"
"FBgn0015575"	26.085814606061	-2.32068044908668	0.503798940085581	-4.60636230932217	4.09774175460104e-06	9.74548141872893e-06	"alpha-Est7"	"Q9VIB5"	"Ali"
"FBgn0015577"	15.4966854402821	-1.41526670543575	0.490788854672417	-2.88365697786757	0.00393086675118423	0.00672083554796899	"alpha-Est9"	"Q9VIB0"	"CG1128"
"FBgn0015582"	40.2596409593589	-1.99602853664484	0.283121639809265	-7.05007408825951	1.78822552072878e-12	6.94747073509381e-12	"dare"	"C4IY01"	"AR"
"FBgn0015602"	157.272910725226	-1.56407400097803	0.264400107685196	-5.91555735234524	3.30753629498379e-09	1.03071863853692e-08	"BEAF-32"	"Q94513"	"BEAF"
"FBgn0015614"	185.251593432178	-1.76548942513931	0.166650464421084	-10.5939664271103	3.17832478894424e-26	2.37757493916032e-25	"CanB2"	"A0A0B4K833"	"CG11217"
"FBgn0015618"	26.6698262932771	-2.29579031447302	0.42712777264961	-5.37494974918513	7.66040431586038e-08	2.13021000455476e-07	"Cdk8"	"Q9VT57"	"CDK8"
"FBgn0015621"	129.356026106718	-1.24779226016104	0.246450604827989	-5.06305213181335	4.12596967393785e-07	1.07797283863308e-06	"Clp"	"Q9VPT8"	"CG3642"
"FBgn0015754"	177.973966095001	-0.712714340270976	0.165906892536665	-4.2958693841696	1.74010022193135e-05	3.89429618331217e-05	"Lis-1"	"A0A0B4K812"	"CG8440"
"FBgn0015756"	3575.0702702906	-3.37468713598525	0.159642979707511	-21.1389635934394	3.48650054325822e-99	1.55053491193033e-97	"RpL9"	"P50882"	"CG6141"
"FBgn0015776"	38.6101637632431	-1.68387070597358	0.433342041008551	-3.8857773920448	0.000102002945195521	0.00020965257450801	"nrv1"	"B5RIR1"	"42kDa"
"FBgn0015781"	166.105005729552	-1.99645060369631	0.180592328419176	-11.05501336171	2.07305961659157e-28	1.66351730370378e-27	"P5cr"	"Q9V3F8"	"CG6009"
"FBgn0015794"	183.496291791727	-2.96641365683739	0.213228546961533	-13.9118973472747	5.36374633202839e-44	7.10930613724418e-43	"Rab18"	"Q9W4A0"	"24639915"
"FBgn0015795"	487.727044975393	-0.874801803428626	0.212984082524051	-4.10735766288939	4.0021125332251e-05	8.61824197692194e-05	"Rab7"	"O76742"	"AAF56218"
"FBgn0015797"	226.020291561627	-2.9873398149534	0.276944089126146	-10.7867975242927	3.97397040293204e-27	3.05947841864286e-26	"Rab6"	"O18334"	"136/6"
"FBgn0015801"	125.586227361077	-1.36625745866899	0.339025693532398	-4.02995255148245	5.57881128608131e-05	0.000118021167144648	"Reg-5"	"A0A0B4K7I0"	"CG2928"
"FBgn0015805"	86.1435164811	-1.02580608017702	0.322111745698627	-3.18462798663908	0.00144940202134038	0.00260274958454276	"HDAC1"	"Q94517"	"CG7471"
"FBgn0015808"	237.731796643808	-0.922780274350013	0.153617780743992	-6.00698870847411	1.89000673460804e-09	6.00067253265593e-09	"ScpX"	"Q9VJ43"	"CG17320"
"FBgn0015829"	299.419706185305	-0.95456875777213	0.188440505678056	-5.06562405114205	4.07064586375071e-07	1.06397656473191e-06	"TfIIEbeta"	"E1JIC9"	"CG1276"
"FBgn0015834"	946.370132071378	-2.04948897924718	0.1585990102531	-12.92245756122	3.36228062627074e-38	3.72118952448068e-37	"Trip1"	"O02195"	"CG8882"
"FBgn0015924"	147.061704165147	-1.20512857888634	0.323272644777825	-3.72790150467137	0.000193080805089861	0.000384420146703181	"crq"	"Q27367"	"CD36"
"FBgn0015925"	84.5571559897028	-0.949438109443369	0.256711631497366	-3.69846159250915	0.00021691016351298	0.000429819862120303	"csul"	"Q9U6Y9"	"CG3730"
"FBgn0016031"	70.1138466155843	-3.12445494911589	0.564413579563251	-5.5357543869402	3.09891586219418e-08	8.90929137648581e-08	"lama"	"I0E2J7"	"CG10645"
"FBgn0016032"	21.0484009419885	-4.95080433679668	0.921528931397128	-5.37238079903881	7.77037954267646e-08	2.15881414250881e-07	"lbm"	"A0A0B4KF78"	"CG2374"
"FBgn0016061"	13.3074817809343	-2.5354072116866	0.829217177612082	-3.05759128023357	0.00223123674536129	0.00392828383489435	"side"	"B7Z0R1"	"CG12510"
"FBgn0016078"	58.4020678617277	-3.25523608707671	0.457211026704825	-7.11976723426289	1.08109482387777e-12	4.26431847196231e-12	"wun"	"A0A0B4K7K7"	"CG8804"
"FBgn0016119"	2949.80803910244	-4.45424604474056	0.227562600433149	-19.57371745736	2.59076453630657e-85	8.88544413426499e-84	"ATPsynCF6"	"D1Z3A2"	"ATPR"
"FBgn0016120"	2935.68283692402	-3.97905769570341	0.141402072946227	-28.1400237832197	3.17432110956238e-174	5.0709779725259e-172	"ATPsynD"	"A0A0B4LHL7"	"ATP syn-d"
"FBgn0016126"	62.9318270936006	-2.69818262098399	0.532314448618341	-5.06877584853711	4.00382403946725e-07	1.04763852722353e-06	"CaMKI"	"Q7JMV3"	"CG1495"
"FBgn0016131"	12.8080328415728	-2.46048451837514	0.645555019129186	-3.81142496838485	0.000138167996107916	0.000280049689607047	"Cdk4"	"Q7K306"	"8-6"
"FBgn0016672"	126.149329886223	-1.84099621627644	0.201018975210049	-9.15832057323316	5.27112269471398e-20	3.06497608412464e-19	"Ipp"	"Q9VFP6"	"CG3028"
"FBgn0016685"	2070.56986789821	-3.35776587156175	0.0961808451534051	-34.9109624292262	5.06908283177974e-267	2.27939758002362e-264	"Nlp"	"A0A0B4KI24"	"CG7917"
"FBgn0016687"	918.90126032047	-2.08409530587237	0.149173309120007	-13.9709665098047	2.34423594432411e-44	3.14143141280784e-43	"Nurf-38"	"B7YZQ7"	"38"
"FBgn0016691"	2087.42498284877	-3.76984135495142	0.194323872592488	-19.3997850323674	7.74947544431916e-84	2.56366161769697e-82	"ATPsynO"	"Q24439"	"ATPO"
"FBgn0016694"	298.549508733795	-5.01809988652316	0.465456912217956	-10.7810191551595	4.23170967427012e-27	3.25378006050117e-26	"Pdp1"	"M9PEX4"	"CG17888"
"FBgn0016697"	1694.72826561349	-2.24834091007006	0.121424861487317	-18.5163143900716	1.52528074807405e-76	4.23762781747529e-75	"Prosalpha5"	"Q95083"	"154644_at"
"FBgn0016698"	197.489501636241	-0.985539795274371	0.196997476732339	-5.00280415577823	5.65023348637987e-07	1.45598606967198e-06	"Ptpa"	"Q9VQQ0"	"CG3289"
"FBgn0016701"	112.764906843063	-3.70314358692777	0.291606276306079	-12.6991216850245	5.97970305255727e-37	6.38518687432699e-36	"Rab4"	"Q7KY04"	"CG 4921"
"FBgn0016715"	115.994098857643	-5.73758721462901	0.520045352997264	-11.0328593103671	2.65293850658823e-28	2.11486056523228e-27	"Reg-2"	"Q94915"	"21483246"
"FBgn0016726"	5883.47064074455	-5.00178708456638	0.356364665941622	-14.0355864724977	9.44121504098775e-45	1.27503661638078e-43	"RpL29"	"A0A1B2AJK8"	"BcDNA:RH58777"
"FBgn0016762"	108.002726887984	-1.58434308223427	0.217926874706402	-7.27006746813007	3.59307996681432e-13	1.46044807087689e-12	"angel"	"Q24239"	"CG12273"
"FBgn0016917"	336.731169077038	-1.49066413626007	0.432915023704927	-3.44331809855621	0.000574623002807707	0.00108263467987095	"Stat92E"	"A0A0B4KHS6"	"CG4257"
"FBgn0016970"	228.708789118117	-0.882826423631679	0.241145696970653	-3.66096693709247	0.000251265185335455	0.000493866053935205	"l(2)k10201"	"Q9V574"	"B"
"FBgn0016977"	969.377910344053	-1.75282777707879	0.417029180362516	-4.20312980390266	2.63249525756494e-05	5.77436764626845e-05	"spen"	"M9NCM6"	"136/24"
"FBgn0017414"	69.7466505745994	-1.58390479891923	0.216060392879884	-7.33084290835194	2.28709629928289e-13	9.39365229011961e-13	"cag"	"Q7JR24"	"CG12346"
"FBgn0017482"	20.5789043757256	-2.84486837956741	0.618833384442896	-4.59714755390662	4.28314300740746e-06	1.01704751130323e-05	"T3dh"	"Q9W265"	"CG3425"
"FBgn0017545"	4760.97692447642	-3.51742644552864	0.165732402616142	-21.2235289539334	5.79102336721119e-100	2.63328894012401e-98	"RpS3A"	"P55830"	"C3"
"FBgn0017558"	21.3268102112966	-2.44977092692425	0.489073765169365	-5.00900089391607	5.47133191130901e-07	1.41214797481298e-06	"Pdk"	"A8DY78"	"BcDNA:LD09837"
"FBgn0017567"	746.368670398019	-2.4693148399928	0.151962198259367	-16.2495335568797	2.25070280877708e-59	4.33055194950278e-58	"ND-23"	"Q9VF27"	"CG3944"
"FBgn0017578"	113.895990816017	-1.19441561829609	0.265974809889182	-4.49070954799718	7.09862981203508e-06	1.65230951970701e-05	"Max"	"M9NDC9"	"CG9648"
"FBgn0017579"	7412.85796520277	-4.76512956553759	0.126862020989147	-37.5615139060827	0	0	"RpL14"	"A0A1B2AIV7"	"CG6253"
"FBgn0019624"	2933.75009910903	-3.48398851070092	0.141811914556944	-24.5676713524797	2.80024459181384e-133	2.39420912600083e-131	"COX5A"	"A0A0B4KFT0"	"CG14724"
"FBgn0019637"	164.982653029553	-1.13584969180763	0.214657534304283	-5.29145038159963	1.21350115334415e-07	3.32350947501722e-07	"Atu"	"Q94546"	"CG1433"
"FBgn0019643"	23.4349002876606	-2.16736038268939	0.402015753862222	-5.39123246257702	6.99760813344896e-08	1.95171055245127e-07	"Dat"	"Q94521"	"AA-NAT1"
"FBgn0019644"	2920.81406849238	-2.47111901878299	0.122388532437841	-20.1907725304088	1.18004847488037e-90	4.40829801031465e-89	"ATPsynB"	"Q94516"	"ATP syn-b"
"FBgn0019661"	970.171664001826	-5.57262971322359	0.488016428362905	-11.4189387679375	3.36315479942267e-30	2.86943516653483e-29	NA	NA	NA
"FBgn0019662"	67.9658500979699	-0.790151090554538	0.287459876702703	-2.74873523087095	0.00598256902732515	0.00996219593481753	"qm"	"Q9VS54"	"CG8593"
"FBgn0019828"	3316.49711127499	-0.99236955840687	0.133424678513397	-7.43767621900041	1.02471841276221e-13	4.30041695449223e-13	"dj"	"A0A0B4K6U9"	"CG1980"
"FBgn0019925"	270.556853904752	-1.27201534291024	0.147163905143781	-8.64352805579238	5.45033304916271e-18	2.91252172314633e-17	"Surf4"	"O18405"	"CG6202"
"FBgn0019936"	8209.63841861765	-4.91994037098143	0.118739341441482	-41.4347958414954	0	0	"RpS20"	"A0A1B2AL12"	"CG15693"
"FBgn0019949"	221.33647570457	-0.900277404979898	0.276906949006917	-3.25119108858986	0.00114922587731386	0.00209155319689215	"Cdk9"	"O17432"	"CDK9"
"FBgn0019957"	1154.3619961764	-0.583632729249638	0.10545747057984	-5.53429478291705	3.12483051686566e-08	8.98166839613303e-08	"ND-42"	"A4V383"	"A10"
"FBgn0019982"	189.634035000729	-2.4883279494731	0.194010952913047	-12.8257086113501	1.17705483292547e-37	1.28167019969042e-36	"Gs1l"	"Q94529"	"19864674"
"FBgn0020235"	1715.15848433378	-2.98487907333835	0.13792580493688	-21.6411937904176	7.35736202080922e-104	3.6018440441389e-102	"ATPsyngamma"	"O01666"	"ATPG"
"FBgn0020238"	4210.4025231327	-1.31310307231205	0.114380212093741	-11.4801594460752	1.65974159300189e-30	1.4352509031792e-29	"14-3-3epsilon"	"C6TP70"	"14-3-3"
"FBgn0020249"	121.601235425563	-2.78146515681019	0.335650205234761	-8.28679712817328	1.16338824877143e-16	5.75813156475091e-16	"stck"	"Q9XYA7"	"CG7954"
"FBgn0020255"	2117.41724377812	-0.948203530946245	0.0995081074743042	-9.52890729221332	1.5894740615584e-21	9.91665189176798e-21	"Ran"	"A4V4A5"	"AAF30287"
"FBgn0020270"	114.687620433023	-1.56131714179687	0.194460775189569	-8.02895668946513	9.83050515059627e-16	4.58870292323681e-15	"mre11"	"Q9XYZ4"	"16928"
"FBgn0020300"	620.302805184147	-0.736286411740926	0.229896768005751	-3.2026827437718	0.00136153884611923	0.00245368014408988	"geko"	"Q9VVN7"	"BcDNA:RE30284"
"FBgn0020305"	119.97739195439	-1.66724746245231	0.260459708093048	-6.40117227596942	1.54188474878236e-10	5.27473168074572e-10	"dbe"	"Q9VPU8"	"CG4258"
"FBgn0020309"	649.295466410266	-1.90982483592301	0.360989905723491	-5.29052144019198	1.21968122398376e-07	3.33817622641724e-07	"crol"	"O61360"	"CG14938"
"FBgn0020369"	736.767590216188	-1.11587204803291	0.109796609973979	-10.1630828884185	2.89766245927916e-24	2.00687506663481e-23	"Rpt6"	"O18413"	"1489"
"FBgn0020371"	1080.83176313805	-0.622799506362211	0.176730501340916	-3.5240069011111	0.000425073177957775	0.000813366974560338	"Tim17b2"	"Q9VJP1"	"BG:DS01845.2"
"FBgn0020372"	38.958855037846	-2.41058427636815	0.486468749496175	-4.9552705674614	7.22297072714478e-07	1.83999344520069e-06	"TM4SF"	"Q2MGN3"	"CG11303"
"FBgn0020381"	71.8379493389095	-2.42533854659049	0.25935241248534	-9.35151720143566	8.63993319164472e-21	5.20324548014675e-20	"Dredd"	"X2JHT0"	"CASP8_DROME"
"FBgn0020414"	285.513588919921	-1.46082552417631	0.214383340570236	-6.81408135674478	9.48680088397927e-12	3.52230120894166e-11	"Idgf3"	"Q8MLZ7"	"BG:DS02780.2"
"FBgn0020415"	48.7632451980104	-3.65678321000825	0.504783697838537	-7.24425773983281	4.34813859695626e-13	1.75851934395889e-12	"Idgf2"	"D4G7B1"	"BG:DS02780.4"
"FBgn0020416"	8.5908468797115	-3.35313652251502	0.838469889544811	-3.99911381950207	6.35801000004983e-05	0.00013355121005295	"Idgf1"	"Q8MM24"	"BG:DS02780.5"
"FBgn0020440"	192.558312038715	-1.38040485224819	0.302850480020073	-4.55804082647217	5.16330022323887e-06	1.21605485956049e-05	"Fak"	"B7YZL9"	"CG10023"
"FBgn0020493"	107.390815319054	-3.11906376422244	0.508694633861619	-6.13150514395032	8.70515199739254e-10	2.81988394878183e-09	"Dad"	"Q5U110"	"1883"
"FBgn0020496"	776.968166610448	-2.53065612982041	0.347457143593311	-7.28336192385923	3.25602160216645e-13	1.32655564670815e-12	"CtBP"	"O46036"	"0256/16"
"FBgn0020497"	654.935658702879	-1.39021636224283	0.413758987045107	-3.35996656452388	0.000779519058778972	0.00144755902304	"emb"	"A0A0S0WNN6"	"CG13387"
"FBgn0020513"	193.575556026893	-2.96855446905706	0.401453760478125	-7.39451155102286	1.41929017948563e-13	5.90123358532024e-13	"ade5"	"F0JAN1"	"AIRc-SAICARs"
"FBgn0020546"	9.61739623673866	-3.07609446061878	0.914100007692793	-3.36516183648539	0.000764987750838112	0.00142231489784464	NA	NA	NA
"FBgn0020618"	2815.28444335103	-2.30215192199103	0.100273047581472	-22.9588306879826	1.20265941403952e-116	7.85026233648053e-115	"Rack1"	"M9PB67"	"CG7111"
"FBgn0020633"	64.878073915249	-1.5524811506771	0.284305036215599	-5.46061783267109	4.74480444622871e-08	1.34343915069176e-07	"Mcm7"	"Q9XYU0"	"CG4978"
"FBgn0020660"	179.005992868496	-10.680113812378	1.05609517291267	-10.112832712721	4.84623977302644e-24	3.32419192566746e-23	"eIF-4B"	"Q7PLL3"	"CG10837"
"FBgn0020762"	31.5079925092192	-2.12798521416076	0.680228595092212	-3.12833836965101	0.00175797669818668	0.00312772495496548	"Atet"	"A2RVF0"	"CG2969"
"FBgn0020910"	3624.55550722341	-2.67687227410495	0.101037374993363	-26.4938818361105	1.14007283422807e-154	1.22492250268699e-152	"RpL3"	"O16797"	"CG4863"
"FBgn0021750"	100.205877374227	-0.933313493484767	0.252950619757292	-3.68970629279458	0.000224513106660754	0.00044416060419883	"SerRS-m"	"Q9VF85"	"Aat-Ser"
"FBgn0021765"	635.152721211625	-4.14028873372669	0.258902826072003	-15.9916706841016	1.46060757727204e-57	2.73661058574998e-56	"scu"	"D5A7S2"	"17beta-HSD10"
"FBgn0021795"	1253.65661689709	-2.60599277093128	0.114735535768996	-22.7130396303555	3.32994673712007e-114	2.07327606848075e-112	"Tapdelta"	"Q7KLX3"	"BcDNA:GM12291"
"FBgn0021814"	1038.93600329686	-0.949469745516344	0.148815947060783	-6.38016129500246	1.76901565109973e-10	6.03643030354184e-10	"Vps28"	"A0A0B4KF05"	"CG12770"
"FBgn0021825"	231.943047375584	-0.47141490986502	0.161886588658029	-2.91200718832147	0.00359114371092782	0.00616953103075912	"DCTN2-p50"	"Q7K2D2"	"CG8269"
"FBgn0021856"	278.289780365791	-1.91261566395241	0.135769812290736	-14.0871938443633	4.5529681494578e-45	6.17626662598516e-44	"l(2)k14505"	"Q9VID7"	"CG8674"
"FBgn0021874"	75.5501089514142	-0.820757571160015	0.294483638286773	-2.78710754843618	0.00531808260854906	0.00893658698275352	"Nle"	"Q9VPR4"	"CG2863"
"FBgn0021875"	80.0171786972489	-1.58882992711227	0.221576934728951	-7.17055648890459	7.46935173016726e-13	2.97426695165499e-12	"Zfrp8"	"Q9W1A3"	"137/5"
"FBgn0021906"	1820.18956423892	-2.47352046254407	0.101438232112795	-24.3844989312671	2.4976226646015e-131	2.04889437641398e-129	"RFeSP"	"Q9VQ29"	"CG7361"
"FBgn0021967"	1785.62347087988	-3.68715090579833	0.198615752436043	-18.5642420632555	6.25637507489119e-77	1.75019930378465e-75	"ND-PDSW"	"Q9VQR2"	"BcDNA:RE65754"
"FBgn0021979"	442.669231882869	-2.57179903019444	0.193403612456809	-13.2975749393967	2.39098058272681e-40	2.81560574732164e-39	"l(2)k09913"	"Q7K274"	"1(2)k09913"
"FBgn0021995"	162.198166123065	-1.73559540270318	0.23253484497888	-7.46380785581108	8.40571543969078e-14	3.5596020632468e-13	"Rs1"	"Q7JQN4"	"153844_at"
"FBgn0022023"	922.454724893467	-0.47793719008932	0.124323287096831	-3.84430947129859	0.000120892367502863	0.00024659849359077	"eIF-3p40"	"Q9U9Q4"	"BcDNA:GM14618"
"FBgn0022027"	272.05932714809	-2.56208629736299	0.201615901472061	-12.7077590540051	5.35470097109728e-37	5.72787880969975e-36	"Vps25"	"Q7JXV9"	"CG14750"
"FBgn0022029"	91.9113184697299	-1.78545760055378	0.278299108887403	-6.41560660288051	1.40263223038347e-10	4.81327244462568e-10	"l(2)k01209"	"A1ZAS3"	"CG4798"
"FBgn0022097"	633.806882054313	-5.20208506092386	0.280243212422222	-18.5627513186163	6.43244191213598e-77	1.79531671851133e-75	"Vha36-1"	"Q9V7D2"	"ATP6V1D"
"FBgn0022160"	24.1849169664262	-2.97194581974024	0.467722485518716	-6.35407942050141	2.09678488762361e-10	7.09110454613879e-10	"Gpo-1"	"Q7K569"	"1(2) K05713"
"FBgn0022224"	331.03773855418	-4.62174685540837	0.41713082708225	-11.079849666678	1.57136179244961e-28	1.26511296565853e-27	"ubl"	"Q9V998"	"CG3450"
"FBgn0022238"	918.961864413076	-1.38386781841013	0.140713048706994	-9.83468008920584	7.98208886938214e-23	5.2130468511656e-22	"lolal"	"E1JGK7"	"25/12"
"FBgn0022343"	742.152124910792	-0.442373782173867	0.127636728880231	-3.46588153782108	0.000528496080885692	0.000999450298759063	"CG3760"	"H0RNI8"	"Dmel\CG3760"
"FBgn0022344"	532.153609612279	-1.58690187806452	0.16005125330152	-9.91496064748064	3.58397661654105e-23	2.37906288143383e-22	"CG10340"	"Q9VES8"	"Dmel\CG10340"
"FBgn0022349"	333.981600885036	-1.4486973120373	0.174429028316879	-8.30536824068926	9.95103425499232e-17	4.9534853173375e-16	"CG1910"	"Q9V9U3"	"1A3"
"FBgn0022355"	37.8601678284708	-1.39459040021527	0.428524440303504	-3.25440107739839	0.00113631727014102	0.00206837001151156	"Tsf1"	"Q9VWV6"	"143958_at"
"FBgn0022359"	76.0853776131862	-4.13175012601222	0.395047989811854	-10.4588562214429	1.33456903118744e-25	9.72569184132454e-25	"Sodh-2"	"O96299"	"CG4649"
"FBgn0022361"	54.3637371456536	-2.75189482382059	0.392374559355555	-7.01343845620462	2.32531276966202e-12	8.9795236439143e-12	"Pur-alpha"	"Q95RR6"	"CG1507"
"FBgn0022702"	75.9361698508806	-3.04240708394924	0.47028658692513	-6.46926186826075	9.8482797107182e-11	3.41720388590539e-10	"Cht2"	"D0IQG7"	"CG2054"
"FBgn0022774"	555.550523433228	-3.86730391665082	0.219763837890025	-17.5975444995009	2.57237845404076e-69	6.23378179850477e-68	"Oat"	"Q9VW26"	"151832_at"
"FBgn0022893"	827.789630659932	-3.57672134843304	0.264653503876061	-13.5147326449456	1.28019935153898e-41	1.56210053538037e-40	"Df31"	"O16043"	"BEST:LD04967"
"FBgn0022936"	163.381903637262	-1.26392197406195	0.191623319227682	-6.59586724181619	4.22777120563451e-11	1.50747049067867e-10	"CycH"	"O76513"	"142767_at"
"FBgn0022943"	781.168854122961	-2.40165282609654	0.146776009673649	-16.3627068990125	3.53078482710782e-60	6.93644960937153e-59	"Cbp20"	"A0A1B2AJS4"	"CBP20"
"FBgn0022986"	81.6948341905727	-1.47833153730352	0.292243617588699	-5.05855884724269	4.22436889279185e-07	1.10249489955687e-06	"qkr58E-1"	"A0A0B4LG88"	"CG3613"
"FBgn0023000"	47.9961826488029	-3.10497027683222	0.62745871253055	-4.9484853980429	7.47932001037431e-07	1.90250207932023e-06	"mth"	"E1JHX3"	"CG6936"
"FBgn0023094"	97.4810493158483	-0.988994656562321	0.282633467887153	-3.49921282838732	0.000466633954376277	0.000887073083777994	"cyc"	"O61734"	"BMAL1"
"FBgn0023129"	226.220678334295	-1.05805976412815	0.245620727275362	-4.30769738313645	1.6496286637658e-05	3.70479866940077e-05	"aay"	"Q9VSY6"	"0423/14"
"FBgn0023167"	783.127121220334	-2.31909363527872	0.119504034311795	-19.4059861546435	6.86878729071291e-84	2.27852312832091e-82	"SmD3"	"A0A1B2AJH4"	"CG8427"
"FBgn0023170"	9557.93148149112	-6.30922278655223	0.436357236613826	-14.4588476073238	2.20457991098758e-47	3.19782612894865e-46	"RpL39"	"A0A1B2ALR4"	"BcDNA:RH27094"
"FBgn0023171"	169.109451176384	-0.613564971109206	0.174241057217852	-3.52135702632975	0.000429344124785709	0.000820375671863912	"rnh1"	"Q7JY33"	"74/9"
"FBgn0023174"	954.404398629343	-2.13243289946305	0.100017971046229	-21.3204974781724	7.32753966024496e-101	3.39555950439061e-99	"Prosbeta2"	"Q9VUJ1"	"3329"
"FBgn0023175"	2007.24403369774	-1.00160417747314	0.176033250918051	-5.6898578663381	1.27145158754338e-08	3.78628739866672e-08	"Prosalpha7"	"Q9V5C6"	"1519"
"FBgn0023180"	9.57805276924371	-3.16893385097154	0.772884350408515	-4.10013975479847	4.12900714819523e-05	8.86790656045256e-05	"Orc6"	"Q9Y1B2"	"CG1584"
"FBgn0023213"	514.955360015894	-1.47011728921284	0.36769792664994	-3.99816583848305	6.38352212005378e-05	0.000133994367322913	"eIF4G"	"A8DZ29"	"CG10811"
"FBgn0023477"	782.135764686673	-4.49213728074189	0.21670592686126	-20.7291851487655	1.88962344747118e-95	7.80337356317946e-94	"Taldo"	"B3DMP7"	"154176_at"
"FBgn0023507"	19.9628571757475	-3.22858175443579	0.51436311897924	-6.27685313216652	3.45494151200787e-10	1.15079409869102e-09	"D2hgdh"	"Q7K511"	"CG3835"
"FBgn0023514"	73.5765386477042	-1.19538488026875	0.218968433435837	-5.45916533041751	4.78378144293593e-08	1.35384360136795e-07	"CG14805"	"Q9W550"	"Dmel\CG14805"
"FBgn0023517"	144.06112880114	-0.964235465003674	0.216628717688702	-4.45109713657305	8.54326839812418e-06	1.97381201944102e-05	"Pgam5"	"X2JC94"	"CG14816"
"FBgn0023519"	397.405542320312	-1.84147696041095	0.189818155114695	-9.70126887651112	2.97772096458164e-22	1.90778418105465e-21	"mRpL16"	"Q9W547"	"CG3109"
"FBgn0023527"	34.8660421339021	-1.04682653850934	0.30042577532555	-3.48447644805101	0.000493100857185936	0.000935573918908336	"CG3071"	"Q9W4Z9"	"Dmel\CG3071"
"FBgn0023528"	200.957706130155	-3.32699951733085	0.477554177164637	-6.96674780877033	3.24351331955801e-12	1.23990853944439e-11	"CG2924"	"Q29R09"	"Dmel\CG2924"
"FBgn0023530"	55.7335618865651	-1.88354606630382	0.359870237939892	-5.23395898779055	1.65917281899929e-07	4.4824248321029e-07	"CG3740"	"Q9W569"	"Dmel\CG3740"
"FBgn0023535"	5.31887108845715	-2.86192810362766	0.942904358051327	-3.03522629754552	0.00240355269412116	0.00421089946022006	"arg"	"O76895"	"Arg"
"FBgn0023537"	152.251053221044	-2.58614558459423	0.249748236338484	-10.35501039971	3.97143408179806e-25	2.8329718676328e-24	"CG17896"	"Q7KW39"	"153323_at"
"FBgn0023545"	137.204046604001	-0.857964096286351	0.197869875988945	-4.33600158689282	1.45097896231623e-05	3.27623871703206e-05	"CG4406"	"Q8T4E1"	"Dmel\CG4406"
"FBgn0024177"	61.2379082488367	-1.96250713125493	0.291270927268886	-6.73773778130369	1.60871545646794e-11	5.89182936862059e-11	"zpg"	"M9PEB8"	"CG10125"
"FBgn0024188"	494.037749916957	-1.43990588274596	0.149400584660234	-9.63788653184045	5.53150720117044e-22	3.50877894093053e-21	"san"	"Q9NHD5"	"CG12352"
"FBgn0024194"	22.4788988952704	-1.78051929359911	0.508636722084458	-3.50057165810269	0.000464261403345583	0.000883064029142837	"rasp"	"H0RNG9"	"7F21"
"FBgn0024196"	850.223559649747	-3.47929457332367	0.304666066140179	-11.4200265799304	3.32132354053987e-30	2.83573763049891e-29	"robl"	"Q7KMS3"	"CG10751"
"FBgn0024227"	215.99804900124	-1.10509751476349	0.25084211992809	-4.40555005307836	1.05515783239051e-05	2.41847673080106e-05	"aurB"	"Q9VKN7"	"ABK"
"FBgn0024234"	77.8755915703066	-2.45419045468008	0.322716020050375	-7.60479896317818	2.85347108322892e-14	1.236402299125e-13	"gbb"	"A0A0B4LGA7"	"60A"
"FBgn0024285"	127.660450916239	-1.09610959542558	0.223411831939671	-4.90622894011081	9.28441474163356e-07	2.34252035282986e-06	"Srp54"	"Q9VL71"	"CG4602"
"FBgn0024294"	225.696613998418	-2.4628584774851	0.338428820518765	-7.27733079502472	3.40489649549021e-13	1.38581456090334e-12	"Spn43Aa"	"Q7KA66"	"CG12172"
"FBgn0024315"	59.717486362738	-2.79363111431897	0.420946288994438	-6.63655004773276	3.21109942166339e-11	1.15445537691487e-10	"Picot"	"A0A0B4LFK0"	"CG8098"
"FBgn0024329"	95.2868194496135	-1.56000855634855	0.496362836583057	-3.14287944497938	0.00167294725799429	0.00298212489492125	"Mekk1"	"Q9VE37"	"CG7717"
"FBgn0024361"	2.6023539246684	-3.63283427712482	1.29313265890867	-2.80932837949567	0.00496449802383846	0.0083713847926976	"Tsp2A"	"O46101"	"CG11415"
"FBgn0024362"	153.421351147499	-1.31118636489665	0.313693802274074	-4.17982872275897	2.91728735970874e-05	6.36227516332383e-05	"CG11412"	"M9PGL2"	"DmAAF45606"
