"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"uniprot"	"alias"
"FBgn0034792"	1995.88426814828	2.41251110152449	0.167369434739245	14.4142872041307	4.20760642711605e-47	6.08879511590989e-46	"CG3499"	"F3YDF1"	"DmCG3499"
"FBgn0034795"	34.6714296420007	2.48622290243215	0.336816248821701	7.38154085834581	1.56467980935224e-13	6.72219074491853e-13	"MED23"	"Q9W1X7"	"CG3695"
"FBgn0034800"	1000.92233240538	1.38862157694687	0.282873215182652	4.90898926591629	9.15469882646675e-07	2.42537998390608e-06	"CG3788"	"Q8T8S2"	"Dmel\CG3788"
"FBgn0034824"	1595.00444440326	3.12143464618376	0.437436329504417	7.13574624613395	9.62634558714128e-13	3.939630823812e-12	"Klp59C"	"Q45EX0"	"CG3219"
"FBgn0034826"	1000.10386081508	1.35923893004507	0.356595793542059	3.81170769442841	0.000138010023222521	0.000295459717394908	"CG13544"	"Q9W1U2"	"Dmel\CG13544"
"FBgn0034827"	2194.47442988879	3.30649223640887	0.373186047396776	8.86017111163153	7.98917184868088e-19	4.54258870661331e-18	"Klp59D"	"Q9W1U1"	"CG12192"
"FBgn0034829"	249.707957443013	4.48962402812398	0.198302485858553	22.6402811275214	1.73930783339035e-113	1.13781215018335e-111	"CG9899"	"Q9W1T9"	"Dmel\CG9899"
"FBgn0034840"	6937.43212204553	1.67659090547606	0.268428472725579	6.24595032133599	4.21231053529882e-10	1.45228016852696e-09	"CG3124"	"A0A0B4LG83"	"Dmel\CG3124"
"FBgn0034844"	2024.82716321098	2.72233018848595	0.331443333439891	8.21356145628937	2.14722750611779e-16	1.08179691465426e-15	"CG9861"	"Q9W1S3"	"Dmel\CG9861"
"FBgn0034853"	179.986102991509	2.00078626288922	0.186700614696431	10.7165488776908	8.5120389406962e-27	6.53121440123189e-26	"Ice1"	"Q9W1R4"	"CG13550"
"FBgn0034854"	150.930084787711	1.48792501993919	0.284515577717285	5.2296785711245	1.6980501339439e-07	4.78781476335971e-07	"Golgin245"	"Q9W1R3"	"CG3493"
"FBgn0034869"	91.6386173748031	1.22260413792891	0.282454761334145	4.3284954098634	1.50131461287885e-05	3.53885285142004e-05	"CG13558"	"Q9W1P1"	"Dmel\CG13558"
"FBgn0034878"	487.202698474722	1.86948267454234	0.15594607307744	11.9880073774862	4.1066526243735e-33	3.99062239325606e-32	"pita"	"Q95RQ8"	"CG3941"
"FBgn0034898"	347.597621809292	1.02388865299109	0.272505034643354	3.75732013293305	0.000171742728190703	0.000363143446096003	"CG18128"	"Q9W1K6"	"Dmel\CG18128"
"FBgn0034914"	1826.5265658574	1.17056078569084	0.131161056254851	8.92460627502413	4.47287380373257e-19	2.57750107264174e-18	"CG5554"	"A0A0B4LHC9"	"Dmel\CG5554"
"FBgn0034933"	153.258164729271	1.00651339631281	0.226364559758349	4.44642658456469	8.73104866892027e-06	2.10217679106938e-05	"CG3735"	"Q9W1G1"	"Dmel\CG3735"
"FBgn0034937"	775.526545056706	1.88044809863022	0.393680509111317	4.77658419736117	1.78297917558771e-06	4.60195011539225e-06	"fzr2"	"Q9W1F6"	"CG16783"
"FBgn0034946"	167.694540620392	0.905018212256202	0.159396768260357	5.67777014636806	1.36461911122392e-08	4.1872294827231e-08	"CG3065"	"Q2MGN0"	"Dmel\CG3065"
"FBgn0034951"	200.386593112586	1.36393939630258	0.211694295598167	6.44296716852293	1.17160047042466e-10	4.18132215133842e-10	"CG3860"	"A0A0B4LGH8"	"Dmel\CG3860"
"FBgn0034957"	1128.41132372421	2.61313586374029	0.426559202642532	6.12608014913739	9.00704471153854e-10	3.04092589609299e-09	"CG3121"	"Q9W1D3"	"Dmel\CG3121"
"FBgn0034962"	670.368084762435	1.67844182965346	0.23973874228029	7.00112886923847	2.53908255371748e-12	1.01045771995072e-11	"MAN1"	"Q7JRE4"	"BcDNA:LD24895"
"FBgn0034964"	453.616071187132	2.6069744829209	0.168742025952976	15.4494677197214	7.60690284428076e-54	1.31167396734738e-52	"IntS1"	"Q9W1C5"	"CG3173"
"FBgn0034970"	268.779157580912	1.42146139008583	0.12137121776042	11.7116843376468	1.11051323437136e-31	1.02947578213345e-30	"yki"	"A0A0C4DHD4"	"CG4005"
"FBgn0034971"	420.812080928689	0.560088218613374	0.163247279236388	3.43091916283851	0.000601539828788478	0.00119395401425627	"CG3209"	"A0A0B4LGJ9"	"Dmel\CG3209"
"FBgn0034975"	189.069748688783	1.77001331905187	0.318265153616607	5.56144239775646	2.67553992182433e-08	8.03675198766214e-08	"enok"	"Q9W1A9"	"CG11290"
"FBgn0034976"	104.004937299156	2.0782908473394	0.231593977465205	8.97385532251868	2.863132781572e-19	1.66908673086496e-18	"CG4049"	"Q9W1A8"	"Arip4"
"FBgn0034982"	446.767914209162	1.30967730328884	0.160881924485551	8.1406118647373	3.93285274520894e-16	1.95732683095869e-15	"CG4065"	"H5V8E9"	"Dmel\CG4065"
"FBgn0034989"	876.625648562145	3.13830298526553	0.209227119720678	14.9995038380073	7.3970196911748e-51	1.17197973658801e-49	"CG3356"	"Q9W196"	"Dmel\CG3356"
"FBgn0034998"	605.57659950103	1.49358436262763	0.230843647477297	6.47011247201214	9.79299972194319e-11	3.51379585725703e-10	"CG13577"	"A0A0B4LHJ1"	"Dmel\CG13577"
"FBgn0034999"	529.150673515557	2.38078281582868	0.357486126514025	6.65979079816201	2.74217627545347e-11	1.02145462611623e-10	"CG3394"	"Q9W185"	"Dmel\CG3394"
"FBgn0035001"	799.609002849203	1.83433633589515	0.37889626330868	4.84126267141554	1.29016697509398e-06	3.37250444509119e-06	"Slik"	"Q59E61"	"CG4527"
"FBgn0035005"	803.519548332669	1.01949266230206	0.365903324757453	2.78623503346916	0.0053324192733523	0.00929584244479589	"CG3483"	"Q9W172"	"Dmel\CG3483"
"FBgn0035007"	1474.98831121161	1.71999001384443	0.342479819021277	5.02216457238193	5.10923748319582e-07	1.38461099507235e-06	"CG3492"	"Q9W170"	"Dmel\CG3492"
"FBgn0035008"	924.881381625638	1.17470797020504	0.103808627312783	11.3160919339156	1.09233752781631e-29	9.44336210185066e-29	"CG3494"	"Q0E8W8"	"CT11751"
"FBgn0035021"	193.448951074389	1.02194096816427	0.239027534444046	4.27541107572064	1.90784941088971e-05	4.45001229068211e-05	"CG4622"	"Q2PE14"	"Dmel\CG4622"
"FBgn0035024"	683.88402628289	1.88859113776515	0.15225248058543	12.4043373907819	2.47552108412238e-35	2.55421447793472e-34	"CG11414"	"Q9W149"	"Dmel\CG11414"
"FBgn0035026"	76.8463050319776	0.81223462852048	0.190626923737155	4.26085996981426	2.03641800609601e-05	4.73163326901582e-05	"Fcp1"	"Q9W147"	"21483550"
"FBgn0035036"	454.307165855074	2.48026960506808	0.332090366982137	7.46865868952317	8.10163734125391e-14	3.546667109274e-13	"CG4707"	"Q9W137"	"Cg4707"
"FBgn0035041"	2.15454219566656	5.87278772188532	1.49755612195958	3.92158105847857	8.79698449460659e-05	0.000191990593673349	"CG13594"	"Q9W131"	"Dmel\CG13594"
"FBgn0035047"	4972.25920030463	2.17959508350398	0.404553191130094	5.38766009338702	7.13808849833193e-08	2.07631173807771e-07	"Pof"	"A0A0B4K883"	"CG3691"
"FBgn0035059"	679.380802645363	1.43770612227528	0.369585315595355	3.89005207081703	0.000100222714156935	0.000217497685596044	"CG3894"	"Q9W112"	"CG9197"
"FBgn0035060"	869.236938333796	2.97011217525063	0.143412304435259	20.7103022780827	2.79695958848165e-95	1.19515872516568e-93	"Eps-15"	"E3CTP7"	"CG16932"
"FBgn0035065"	54.4086477484867	1.04904867656455	0.237598522829436	4.4152154822849	1.009094217432e-05	2.41493771703366e-05	"CG3589"	"Q9W106"	"Dmel\CG3589"
"FBgn0035073"	214.089233845786	2.2718643593438	0.210185544426636	10.8088516055716	3.12558279637635e-27	2.43205219306023e-26	"CG16896"	"Q9W0Z4"	"Dmel\CG16896"
"FBgn0035076"	6.96088801599796	1.79732338868525	0.615110913978329	2.92195008711644	0.00347847279998533	0.00622905295676786	"Ance-5"	"Q9W0Z1"	"CG10142"
"FBgn0035077"	4.07267291811652	3.9893242855189	1.16468417687876	3.42524124970076	0.000614253719829018	0.00121747523947369	"CG9083"	"Q7KVF3"	"Dmel\CG9083"
"FBgn0035078"	764.206959122983	4.55047713501902	0.222941516701238	20.4110800103557	1.33306344977773e-92	5.3707645209934e-91	"Tpc2"	"Q9W0Y9"	"CG2857"
"FBgn0035086"	168.765155169811	3.29378587865532	0.222067591932505	14.8323573466606	9.04982136222131e-50	1.40062540131647e-48	"CG12851"	"A0A0B4LGK6"	"Dmel\CG12851"
"FBgn0035087"	394.129133443008	1.84212799310115	0.21787108066347	8.45512854432732	2.78780062236304e-17	1.47232533077026e-16	"CG2765"	"Q9W0X5"	"Dmel\CG2765"
"FBgn0035090"	337.751134526518	1.97030631295913	0.451169354391504	4.36711025201723	1.25901183487133e-05	2.98489056535625e-05	"CG2736"	"Q9W0X1"	"Dmel\CG2736"
"FBgn0035094"	23.657525607553	2.96594740470727	0.352768456766947	8.40763211056224	4.18371000589524e-17	2.18499850554801e-16	"CG9380"	"Q0E8V8"	"Dmel\CG9380"
"FBgn0035111"	484.334200754344	2.5251893038659	0.18883466335393	13.3724881810125	8.75619898793455e-41	1.04637402406664e-39	"CG16940"	"Q9W0T7"	"Dmel\CG16940"
"FBgn0035121"	900.70094379691	1.63482614438981	0.165495989468316	9.87834297158482	5.16803948453615e-23	3.46291389114299e-22	"Tudor-SN"	"Q9W0S7"	"CG7008"
"FBgn0035124"	1019.93700299679	1.42771862129952	0.352877286320712	4.04593516399335	5.21146567752122e-05	0.000116461896308191	"ttm2"	"Q9W0S3"	"20130405"
"FBgn0035137"	198.073703348722	2.86646175976971	0.180652500924588	15.8672686240103	1.06788009494971e-56	1.96412554855171e-55	"CG1233"	"Q9I7U7"	"Dmel\CG1233"
"FBgn0035143"	1576.07884466833	1.5700469078619	0.281876452222607	5.56998250645634	2.54764913484574e-08	7.66893149201311e-08	"Ppm1"	"Q9W0Q0"	"CG12169"
"FBgn0035145"	317.46276283122	2.25473800861545	0.13826529693034	16.3073313309515	8.75343494112443e-60	1.74395357673171e-58	"MED14"	"Q9W0P8"	"CG12031"
"FBgn0035150"	167.517629093331	1.45890239694884	0.198558500477304	7.34746884893804	2.01995351558063e-13	8.61978146141014e-13	"Rev1"	"Q9W0P2"	"AAF47401"
"FBgn0035151"	381.380524909639	0.985088838634752	0.305173896532888	3.22795904180026	0.00124676824156103	0.00237542947810404	"CG17129"	"Q9W0P1"	"Dmel\CG17129"
"FBgn0035159"	47.6369720020906	1.56458947182201	0.327729660612414	4.77402463023435	1.80580282350957e-06	4.65707043957732e-06	"CG13896"	"Q9W0N2"	"Dmel\CG13896"
"FBgn0035162"	93.8504240650593	2.14599448791109	0.406084729376517	5.2845978503204	1.25981197397898e-07	3.59287050826229e-07	"CG13900"	"M9PDJ8"	"Dmel\CG13900"
"FBgn0035168"	550.135025217523	3.68707436449858	0.257560963206204	14.3153462333758	1.75487971861793e-46	2.47732797652727e-45	"cep290"	"Q9W0M1"	"CG13889"
"FBgn0035192"	1.17291961455602	5.18551788655508	1.66549250439913	3.11350418741505	0.00184879886432708	0.00344084270232805	"CG9194"	"Q9W0J0"	"C9194"
"FBgn0035196"	1939.04118190672	1.14665934946512	0.198026060592526	5.79044670198522	7.01994720951012e-09	2.21232058693551e-08	"CG9129"	"Q9W0I5"	"Dmel\CG9129"
"FBgn0035199"	4.99550423287353	2.83762560222675	0.93664387078394	3.02956725681849	0.00244904367800151	0.00448561312130425	"tfc"	"Q8IRH8"	"CG9134"
"FBgn0035204"	899.797172245917	1.660839515788	0.331646310388546	5.00786369021325	5.50374884531832e-07	1.48739515749435e-06	"CG2277"	"Q961B3"	"28575006"
"FBgn0035205"	453.328668444892	0.406559248609911	0.116732103187702	3.48284008861021	0.000496124618802322	0.000994207727336217	"CG2469"	"Q7K0X3"	"Ctr9"
"FBgn0035207"	837.255119941096	2.70158737052277	0.227414256944716	11.8795866486925	1.51112747008706e-32	1.4430187150395e-31	"Sherpa"	"E8NHA2"	"CG9153"
"FBgn0035211"	210.46201047323	1.08493812548462	0.187504299012277	5.78620400278709	7.19947739190823e-09	2.26664767007461e-08	"CG2211"	"Q8MSC8"	"Dmel\CG2211"
"FBgn0035227"	71.6020098183668	1.78489502126464	0.330987526204955	5.39263531085275	6.94317784203015e-08	2.0214698323745e-07	"Iml1"	"M9PE64"	"CG12090"
"FBgn0035229"	575.560935975287	4.0235630239597	0.177647899986432	22.6490885862822	1.42426753352104e-113	9.36548148596657e-112	"pns"	"Q9W0E1"	"CG7852"
"FBgn0035231"	952.449760345095	1.30147058995237	0.281820691620484	4.61808032074879	3.87306346508015e-06	9.64163366718952e-06	"Cct2"	"Q9W0D9"	"CCT2"
"FBgn0035232"	640.177206257807	0.635000895061768	0.151779755199746	4.18369956010332	2.86803094585079e-05	6.57600374594262e-05	"CG12099"	"Q9W0D8"	"Dmel\CG12099"
"FBgn0035236"	662.433062545163	1.22963509076261	0.137780832951718	8.92457292077412	4.47422178160094e-19	2.57750107264174e-18	"CG12004"	"A1A714"	"Dmel\CG12004"
"FBgn0035238"	496.252336481905	1.02160913178139	0.134526986295243	7.59408323872869	3.09979100143818e-14	1.39650151222052e-13	"CG12104"	"Q9W0D2"	"Dmel\CG12104"
"FBgn0035244"	308.715547881236	0.666997443464714	0.221087283859276	3.01689645746095	0.00255377026593873	0.00466195317103401	"ABCB7"	"Q9W0C5"	"CG7955"
"FBgn0035260"	7.85820064809039	3.36612068477422	0.641894730999636	5.24403850384017	1.57099393074493e-07	4.43844255901244e-07	"CG7991"	"M9MRT3"	"Dmel\CG7991"
"FBgn0035262"	532.567922763092	3.25880247546222	0.34878175466775	9.34338574724634	9.33017970177865e-21	5.7732477130801e-20	"CG18171"	"Q9W099"	"Dmel\CG18171"
"FBgn0035263"	780.417100672659	1.68170667080559	0.372181276460445	4.5185149742059	6.22748698577565e-06	1.52250120085684e-05	"CG12035"	"Q9W098"	"Dmel\CG12035"
"FBgn0035264"	17.007354251885	2.00824259218823	0.428149167735767	4.69052083601765	2.72510475272602e-06	6.89342324433844e-06	"Oseg4"	"Q9W097"	"CG2069"
"FBgn0035265"	128.940767692854	3.13189112087111	0.550020380539031	5.69413649327283	1.23997860305695e-08	3.81677624336545e-08	"CG18173"	"Q9W096"	"Dmel\CG18173"
"FBgn0035266"	187.447848510063	0.726968617191053	0.145561439108195	4.9942390075623	5.90682106637168e-07	1.59158102236354e-06	"Gk2"	"Q9W095"	"CG7995"
"FBgn0035268"	1608.45135679489	2.93791744065498	0.297390398331661	9.87899225104942	5.13466677292536e-23	3.44405202519305e-22	"CG8001"	"Q8SX92"	"Dmel\CG8001"
"FBgn0035273"	605.062029126439	0.854280229819061	0.300360049630319	2.84418727081215	0.00445248700219609	0.00785358061777214	"CG12020"	"Q9W083"	"Dmel\CG12020"
"FBgn0035283"	241.312462286345	1.51161985597602	0.282642624631999	5.34816663956525	8.88496428136669e-08	2.55805539235083e-07	"CG12024"	"M9MRY7"	"Dmel\CG12024"
"FBgn0035290"	7.60502795902602	4.17531989677381	0.72342387378718	5.77160921565346	7.85180415571201e-09	2.46164146591258e-08	"dsb"	"A8JNI3"	"CG1887"
"FBgn0035293"	31.6339109545545	2.2344168400407	0.3163608880675	7.06287320689263	1.63094531979979e-12	6.57716144060348e-12	"CG5687"	"Q961Q9"	"Dmel\CG5687"
"FBgn0035308"	66.0839904838153	2.71096492507133	0.308244508942749	8.79485228907953	1.43236283456525e-18	8.05053885450292e-18	"CG15822"	"B7Z0I2"	"Dmel\CG15822"
"FBgn0035316"	658.877188978907	2.18973898188532	0.319554827767031	6.85246721880769	7.25870239994816e-12	2.80768644186962e-11	"CG15878"	"Q9W041"	"15878"
"FBgn0035321"	243.910996835169	0.94407739006477	0.170365614964136	5.54147848592283	2.99928429593014e-08	8.97310631769198e-08	"CG1275"	"Q9I7U1"	"Cyt-b561-1"
"FBgn0035332"	68.4811871443711	2.13116707055284	0.484952117056028	4.39459277647946	1.10980598981579e-05	2.6434962118529e-05	"CG13801"	"Q9W024"	"Dmel\CG13801"
"FBgn0035333"	1654.81984428587	3.1524096229138	0.149846040066365	21.0376571947957	2.96677874366274e-98	1.38935014892339e-96	"CG1317"	"Q9W023"	"Dmel\CG1317"
"FBgn0035348"	1571.0133657624	1.06249883949549	0.268779249424826	3.95305382305062	7.71600721390015e-05	0.000169447737587137	"CG16758"	"M9ND26"	"CG16760"
"FBgn0035375"	156.165233624177	1.32912670073869	0.230343001954724	5.77020655917277	7.91744224355352e-09	2.4816068044687e-08	"pgant6"	"M9PBK1"	"CG2103"
"FBgn0035380"	977.114633618268	1.77564252353547	0.40799206307631	4.35214967209633	1.34809176534847e-05	3.18655850140387e-05	"CG9970"	"Q9VZX0"	"Dmel\CG9970"
"FBgn0035384"	724.304984050724	0.705914456628462	0.25190248768614	2.80233221637732	0.0050734598917156	0.00886877127903068	"CG2113"	"M9PH37"	"BcDNA:AT18037"
"FBgn0035388"	538.564180450003	1.67577153508301	0.2158316967377	7.76425131439139	8.21289069542953e-15	3.82214139404827e-14	"CG2162"	"E1JIB4"	"Dmel\CG2162"
"FBgn0035392"	210.939790144741	1.1311979299076	0.229633906904168	4.92609277592302	8.38901777577566e-07	2.23056829231865e-06	"CG1271"	"Q9VZV9"	"Dmel\CG1271"
"FBgn0035400"	669.286129434575	1.36077086508836	0.0827603206296348	16.4423102126202	9.52189167383592e-61	1.9396842252432e-59	"CG11537"	"Q6NLL3"	"Dmel\CG11537"
"FBgn0035402"	516.572405643632	0.946778727450887	0.168055145859078	5.63373839349618	1.76344462559067e-08	5.38107134969251e-08	"Usp5"	"Q9VZU7"	"CG12082"
"FBgn0035405"	150.762319055553	1.40758637187078	0.201257063189012	6.99397253227746	2.67209895807923e-12	1.0620610046033e-11	"CG15812"	"Q9VZU3"	"Dmel\CG15812"
"FBgn0035407"	96.6841720824308	0.723521386353006	0.250383099841824	2.88965743618512	0.00385661837823599	0.00685584926982868	"Asciz"	"Q9VZU1"	"CC15"
"FBgn0035410"	6.2952134674038	2.43106725489203	0.602361867605864	4.03589168842063	5.43953077566534e-05	0.000121344849839987	"CG14964"	"Q9VZT8"	"CT34810"
"FBgn0035416"	251.892853065045	1.99788396543691	0.247381336533225	8.07613053367341	6.68543154620341e-16	3.28983372442293e-15	"gry"	"Q8IRE3"	"CG17569"
"FBgn0035420"	392.228321153845	2.95868992303654	0.196052375794729	15.0913239946368	1.84698539655031e-51	2.98599893855031e-50	"CG14967"	"Q9VZS7"	"Dmel\CG14967"
"FBgn0035424"	2057.17462922382	1.21875700870846	0.25752620665138	4.73255527876555	2.21710897043757e-06	5.65801929294654e-06	"CG11505"	"Q9I7T7"	"Dmel\CG11505"
"FBgn0035425"	638.312243646565	1.12980271847153	0.160594232626206	7.03513880913284	1.99062730413229e-12	7.98452943007045e-12	"CG17746"	"Q9VZS1"	"Cg17746"
"FBgn0035430"	9.21750892992482	3.71660690270815	0.655400739667537	5.67073956094933	1.42182401053091e-08	4.35749058624676e-08	"CG12009"	"M9NDG5"	"Dmel\CG12009"
"FBgn0035437"	1328.90290852567	3.83872393992844	0.127698733964354	30.0607830693137	1.57837001499045e-198	4.08797833882525e-196	"Strip"	"Q9VZQ9"	"CG11526"
"FBgn0035449"	152.093440606609	2.46364937847867	0.306496923677337	8.03808843795204	9.12507646456729e-16	4.46095321309027e-15	"CG14971"	"Q9VZP2"	"Dmel\CG14971"
"FBgn0035455"	1360.90769480574	0.949312793586031	0.322861378151386	2.94031078917377	0.00327883187926695	0.0058904969937381	"CG10862"	"Q9I7T6"	"Dmel\CG10862"
"FBgn0035461"	1043.22156690122	1.35528025303747	0.160549940189028	8.44148712507645	3.13325441132137e-17	1.64722998069923e-16	"ntc"	"Q8SX86"	"CG10855"
"FBgn0035464"	312.310907648737	0.626808892282075	0.165170574014656	3.79491865316431	0.00014769187209258	0.000314859322816551	"CG12006"	"Q9VZM5"	"Dmel\CG12006"
"FBgn0035468"	1.76209254942242	4.94584291752321	1.64643156015252	3.00397723004352	0.00266475267379673	0.00485129481898641	NA	NA	NA
"FBgn0035475"	165.503023775707	1.09981440185417	0.215295334033714	5.10839868773906	3.24900534753686e-07	8.94233937661901e-07	"CG10866"	"Q9VZK9"	"Dmel\CG10866"
"FBgn0035477"	64.6489080368023	3.79333774616735	0.307675142135602	12.3290354880067	6.31986532158552e-35	6.43186935013968e-34	"CG14982"	"Q9VZK7"	"Dmel\CG14982"
"FBgn0035481"	1362.37022682626	2.98755931445227	0.40664550092527	7.34683971088935	2.02947997520361e-13	8.65752281186859e-13	"CG12605"	"Q29R14"	"Dmel\CG12605"
"FBgn0035483"	863.992666587803	1.08290650011427	0.31836104136802	3.40150445375144	0.000670160365635624	0.00132251810027353	"Mul1"	"Q9VZJ9"	"CG1134"
"FBgn0035488"	136.420638550167	0.623840252178178	0.150668341175939	4.14048662983356	3.46569810104305e-05	7.88935867270625e-05	"CG11593"	"Q9VZJ4"	"Dmel\CG11593"
"FBgn0035497"	7750.73242636826	2.54395528912757	0.190382179101328	13.3623603907464	1.00331415656104e-40	1.19671616174025e-39	"CG14995"	"E1JIC6"	"CT34848"
"FBgn0035519"	668.71987602603	1.3664246990727	0.179601774874645	7.60808015414333	2.7819730078905e-14	1.25957971613052e-13	"CG1309"	"Q9VZF1"	"Dmel\CG1309"
"FBgn0035522"	3.37410224521146	2.9899383316593	0.90776432398309	3.29373853175904	0.000988644171530462	0.00191088686885365	"CG1273"	"Q9VZE8"	"1273"
"FBgn0035526"	579.127284082554	1.90195897312733	0.209395120786497	9.08311027488838	1.05515624658522e-19	6.25454830705889e-19	"CG1316"	"Q9VZE4"	"Dmel\CG1316"
"FBgn0035542"	416.292011904961	0.572677333771093	0.107522365974443	5.32612288225889	1.00331268220748e-07	2.88143047067099e-07	"DOR"	"Q9VZC7"	"CG11347"
"FBgn0035558"	224.224202659931	1.22015521804714	0.160655956839367	7.59483334481723	3.08188810925664e-14	1.38991620449808e-13	"CG11357"	"Q9VZA6"	"BcDNA:GM04393"
"FBgn0035567"	227.096432219866	0.748556528546812	0.234160463674815	3.19676736541807	0.00138976961966744	0.00262972509962718	"CG7514"	"Q9VZ94"	"Dmel\CG7514"
"FBgn0035568"	1116.80702177038	0.691741995851079	0.248501011178899	2.78365867635479	0.00537495641997891	0.00936356512367226	"CG18418"	"Q9VZ93"	"Dmel\CG18418"
"FBgn0035581"	1510.62619088624	5.0579604549248	0.284916902437983	17.7524057423225	1.6512638566787e-70	4.29430114858799e-69	"Dnah3"	"Q1LZ38"	"CG17150"
"FBgn0035582"	12.1731618773257	3.11544943756957	0.635687955651262	4.90090996671125	9.53937688744558e-07	2.52322284448879e-06	"CG13705"	"Q8SX23"	"CG13705-PA"
"FBgn0035591"	128.026185253947	0.85767576953254	0.185849471974412	4.61489484162012	3.93294401302469e-06	9.78334086185527e-06	"CG4611"	"Q9VRJ7"	"Dmel\CG4611"
"FBgn0035598"	2727.34633209137	3.0049686000632	0.267603950813839	11.2291638106406	2.93240504484789e-29	2.48101016161097e-28	"CG4669"	"Q9VRK6"	"Dmel\CG4669"
"FBgn0035607"	20.1080766176802	3.52999944574671	0.559619802543253	6.30785299180665	2.82932754449782e-10	9.88356616218604e-10	"CG4835"	"Q9VRL7"	"Dmel\CG4835"
"FBgn0035622"	455.063689681436	1.40471586997727	0.23409505579717	6.0006216927297	1.96563469870897e-09	6.47440175481846e-09	"TM9SF3"	"Q9VRN1"	"CG10590"
"FBgn0035625"	10.9056519213186	2.89223587784232	0.726987426525755	3.9783850068277	6.93849545450075e-05	0.000153115016193825	"Blimp-1"	"M9PBR0"	"BLIMP-1"
"FBgn0035644"	59.176416102856	0.915592595268128	0.237346957586271	3.85761252041888	0.000114499973334196	0.000247003087129744	"DNApol-epsilon58"	"Q9VRQ7"	"10489"
"FBgn0035645"	59.6177972539547	2.38941358060881	0.490334037080825	4.8730322594655	1.09898269197177e-06	2.89240757855945e-06	"CG5592"	"Q9VRQ8"	"Dmel\CG5592"
"FBgn0035647"	71.8489343662013	2.94686707853416	0.447410244026081	6.58649889644094	4.50318901333796e-11	1.65173328810035e-10	"CG10486"	"M9ND52"	"Dmel\CG10486"
"FBgn0035657"	255.504223056113	1.30860728037462	0.137379141528043	9.52551650723117	1.64223213256713e-21	1.04626345353461e-20	"alphaKap4"	"Q9VRS0"	"CG10478"
"FBgn0035676"	4.16922782583332	4.85209435533721	1.15291559241895	4.20854257435877	2.57023106381426e-05	5.92100243798634e-05	"ssp6"	"Q9VRT8"	"CG6619"
"FBgn0035677"	9.58464845980226	2.16752579992649	0.496532791928317	4.36532256310558	1.26935304952691e-05	3.00659939371894e-05	"CG13293"	"M9PEA7"	"Dmel\CG13293"
"FBgn0035689"	126.283344900398	1.66980823719983	0.225111519012831	7.41769343711219	1.19177556924805e-13	5.16029469441383e-13	"CG7376"	"Q9VRV2"	"Dmel\CG7376"
"FBgn0035690"	31.7058275310396	1.57514036038913	0.387965091654262	4.06000538263073	4.90715846748773e-05	0.000109854909350656	"CG10274"	"A8JNL9"	"Dmel\CG10274"
"FBgn0035691"	177.796950654411	1.7254527926266	0.340738049436848	5.06386884434634	4.10832346757951e-07	1.12343747311035e-06	"CG7386"	"Q9VRV6"	"Dmel\CG7386"
"FBgn0035693"	961.29970667935	4.33249904842503	0.268282504512966	16.1490182011315	1.15383588689897e-58	2.23904147410319e-57	"CG8219"	"Q9VRV9"	"148274_at"
"FBgn0035704"	261.914958471452	2.04808672238903	0.224967252373088	9.10393268702268	8.71187808711195e-20	5.18585576001584e-19	"Vps8"	"Q9VRX2"	"CG10144"
"FBgn0035707"	2493.41263016142	2.9455753746883	0.174108520877405	16.9180426083934	3.31257978323801e-64	7.42755300867024e-63	"CG8368"	"Q9VRX7"	"Dmel\CG8368"
"FBgn0035708"	454.911475833735	1.78741400971076	0.470673567957457	3.79756615071344	0.000146123788034758	0.000311725835257878	"CG8398"	"Q9VRX8"	"Dmel\CG8398"
"FBgn0035713"	1067.11803450863	2.56817377561142	0.137120297288334	18.7293480717235	2.8538926700804e-78	8.83384192097326e-77	"velo"	"Q8MR14"	"CG10107"
"FBgn0035720"	2618.32643892781	2.53905164906661	0.164808348938462	15.4060863143206	1.48964586656569e-53	2.5444274148836e-52	"CG10077"	"Q8MZI3"	"BcDNA:HL01868"
"FBgn0035724"	1295.12991759487	1.90314585149575	0.501041776862311	3.79837757923877	0.000145646335163126	0.00031081177729195	"CG10064"	"Q9VS00"	"Dmel\CG10064"
"FBgn0035741"	40.4776199193113	5.11875751986173	0.464555051836397	11.0186241644067	3.10772704595788e-28	2.52013827094258e-27	"BBS1"	"Q9VS19"	"CG14825"
"FBgn0035756"	13.731418475971	2.56818755582777	0.486004037338284	5.28429263652429	1.26191395629689e-07	3.59805662084113e-07	"unc-13-4A"	"Q9VS41"	"CG14831"
"FBgn0035766"	254.155102038032	1.69784459190775	0.203461394332008	8.34479974681195	7.13346550527249e-17	3.66818519965207e-16	"eco"	"H1UUH1"	"CG8598"
"FBgn0035768"	303.494708658003	1.53903037659349	0.292843644372199	5.25546791323702	1.47648594955547e-07	4.18354168024301e-07	"CG14834"	"Q9VS52"	"CT34650"
"FBgn0035769"	80.0885811387541	1.27637028402563	0.203574727845295	6.26978750032076	3.61541165633115e-10	1.25124595938093e-09	"CTCF"	"Q9VS55"	"CG8591"
"FBgn0035771"	908.886749323572	1.53188237935247	0.238237208809908	6.43007188929404	1.27543609826815e-10	4.54550955437266e-10	"Sec63"	"Q9VS57"	"CG8583"
